"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
"85272","12162",0.0270833044556269,0.0347344243169458,0.435552667835405,-0.0409949162293191,0.095161525140573,8,0.58833852632604,"12162_85272","Bmp7","Chr2  cM","Chr2:172709805-172782114(-)","bone morphogenetic protein 7","Bmp7","Chr3 q42",NA,"bone morphogenetic protein 7"
"64618","22771",-0.293697854310079,0.291044474233766,0.312918645204905,-0.864134541707656,0.276738833087499,8,0.474805403719175,"22771_64618","Zic1","Chr9  cM","Chr9:91240111-91247863(-)","zinc finger protein of the cerebellum 1","Zic1","Chr8 q31",NA,"Zic family member 1"
"288617","22021",0.210811200885242,0.0934163839677028,0.0240278662512298,0.0277184527425794,0.393903949027904,8,0.117538581818718,"22021_288617","Tpst1","Chr5  cM","Chr5:130102167-130164570(+)","protein-tyrosine sulfotransferase 1","Tpst1","Chr12 q12",NA,"tyrosylprotein sulfotransferase 1"
"29619","12227",0.312604057276182,0.314801195753278,0.320699938838388,-0.304394948690385,0.92960306324275,8,0.48207281370625,"12227_29619","Btg2","Chr1  cM","Chr1:134002908-134006858(-)","BTG anti-proliferation factor 2","Btg2","Chr13 q13",NA,"BTG anti-proliferation factor 2"
"363854","15568",0.204751695980106,0.101109924422772,0.0428632015820617,0.0065798856319059,0.402923506328305,8,0.154583262951714,"15568_363854","Elavl1","Chr8  cM","Chr8:4335382-4375413(-)","ELAV like RNA binding protein 1","Elavl1","Chr12 p12",NA,"ELAV like RNA binding protein 1"
"25703","19662",-0.218667877920201,0.0579576824687207,0.000161368367940656,-0.332262848186302,-0.1050729076541,8,0.00781696574601847,"19662_25703","Rbp4","Chr19  cM","Chr19:38105077-38113729(-)","retinol binding protein 4, plasma","Rbp4","Chr1 q53",NA,"retinol binding protein 4"
"29200","16323",0.275259298131172,0.252383974754903,0.275432647132127,-0.219404202663505,0.769922798925849,8,0.437638903137947,"16323_29200","Inhba","Chr13  cM","Chr13:16186436-16206206(+)","inhibin beta-A","Inhba","Chr17 q12.1",NA,"inhibin subunit beta A"
"311311","17536",-0.380096806816481,0.152703324227761,0.0128059950020886,-0.679389822622435,-0.0808037910105269,8,0.0881925632338454,"17536_311311","Meis2","Chr2  cM","Chr2:115693545-115896320(-)","Meis homeobox 2","Meis2","Chr3 q35",NA,"Meis homeobox 2"
"117268","20218",-0.0272632209641865,0.0335589754782075,0.416563696811417,-0.093037604259536,0.038511162331163,8,0.571472247797791,"20218_117268","Khdrbs1","Chr4  cM","Chr4:129596957-129636096(-)","KH domain containing, RNA binding, signal transduction associated 1","Khdrbs1","Chr5 q36",NA,"KH RNA binding domain containing, signal transduction associated 1"
"24873","22337",0.0879583965596919,0.0704488956895594,0.211832681987985,-0.0501189017424635,0.226035694861847,8,0.373126575911195,"22337_24873","Vdr","Chr15  cM","Chr15:97752308-97806177(-)","vitamin D (1,25-dihydroxyvitamin D3) receptor","Vdr","Chr7 q36",NA,"vitamin D receptor"
"83782","18103",0.158383532243377,0.089884878365139,0.078057312202703,-0.0177875921070592,0.334554656593813,8,0.21029533436036,"18103_83782","Nme2","Chr11  cM","Chr11:93840640-93847082(-)","NME/NM23 nucleoside diphosphate kinase 2","Nme2","Chr10 q26",NA,"NME/NM23 nucleoside diphosphate kinase 2"
"171566","171567",-0.200982164212685,0.121414584129515,0.0978559726201452,-0.438950376304443,0.0369860478790728,8,0.237476836278314,"171567_171566","Nme7","Chr1  cM","Chr1:164135091-164264870(+)","NME/NM23 family member 7","Nme7","Chr13 q23",NA,"NME/NM23 family member 7"
"85489","22160",-0.021869769757969,0.0296663326568458,0.461005871285253,-0.0800147133187712,0.0362751738028331,8,0.611021063827274,"22160_85489","Twist1","Chr12  cM","Chr12:34007670-34009828(+)","twist basic helix-loop-helix transcription factor 1","Twist1","Chr6 q16",NA,"twist family bHLH transcription factor 1"
"25737","18538",0.334870290358009,0.0974331571224238,0.000588362135069674,0.143904811498026,0.525835769217992,8,0.0180100176253383,"18538_25737","Pcna","Chr2  cM","Chr2:132091206-132095100(-)","proliferating cell nuclear antigen","Pcna","Chr3 q36",NA,"proliferating cell nuclear antigen"
"312320","140488",0.0659875387674333,0.054764626122886,0.228230341534451,-0.0413491560602245,0.173324233595091,8,0.390118290197376,"140488_312320","Igf2bp3","Chr6  cM","Chr6:49062157-49191891(-)","insulin-like growth factor 2 mRNA binding protein 3","Igf2bp3","Chr4 q24",NA,"insulin-like growth factor 2 mRNA binding protein 3"
"24838","21957",-0.00100578574152241,0.0361639173087706,0.977812208115695,-0.0718857612065975,0.0698741897235526,8,0.988010128066679,"21957_24838","Tnnt3","Chr7  cM","Chr7:142052573-142069746(+)","troponin T3, skeletal, fast","Tnnt3","Chr1 q41",NA,"troponin T3, fast skeletal type"
"24583","17883",-0.0793282251216345,0.0906823844223177,0.381687086753801,-0.257062432621593,0.0984059823783243,8,0.540416492439867,"17883_24583","Myh3","Chr11  cM","Chr11:66969126-66993112(+)","myosin, heavy polypeptide 3, skeletal muscle, embryonic","Myh3","Chr10 q24",NA,"myosin heavy chain 3"
"252942","17885",-0.143765488001375,0.0409076226629191,0.000440759174327411,-0.223942955113851,-0.0635880208888994,8,0.014960325852426,"17885_252942","Myh8","Chr11  cM","Chr11:67167950-67199460(+)","myosin, heavy polypeptide 8, skeletal muscle, perinatal","Myh8","Chr10 q24",NA,"myosin heavy chain 8"
"360543","17884",-0.0894588182549122,0.0397835790176356,0.0245356156123999,-0.167433200305581,-0.0114844362042431,8,0.118727380504117,"17884_360543","Myh4","Chr11  cM","Chr11:67128855-67151272(+)","myosin, heavy polypeptide 4, skeletal muscle","Myh4","Chr10 q24",NA,"myosin heavy chain 4"
"56781","17901",-0.0618463406391934,0.0895266656958553,0.489681968817388,-0.237315381059027,0.113622699780641,8,0.636019311054108,"17901_56781","Myl1","Chr1  cM","Chr1:66963454-66984563(-)","myosin, light polypeptide 1","Myl1","Chr9 q32",NA,"myosin, light chain 1"
"364754","14370",-0.00735599162765407,0.0417751456374921,0.860226880947442,-0.0892337725260541,0.074521789270746,8,0.914770252022008,"14370_364754","Fzd8","Chr18  cM","Chr18:9212856-9216201(+)","frizzled class receptor 8","Fzd8","Chr17 q12.1",NA,"frizzled class receptor 8"
"368178","15427",-0.0586842617157969,0.0366632158734652,0.1094587817921,-0.130542844385206,0.013174320953612,8,0.25325508544015,"15427_368178","Hoxc9","Chr15  cM","Chr15:102885467-102893324(+)","homeobox C9","Hoxc9","Chr7 q36",NA,"homeobox C9"
"362540","66775",0.177861132471016,0.0793341403805658,0.0249662690310075,0.0223690745806621,0.33335319036137,8,0.119835689591353,"66775_362540","Hacd4","Chr4  cM","Chr4:88325924-88357175(-)","3-hydroxyacyl-CoA dehydratase 4","Hacd4","Chr5 q32",NA,"3-hydroxyacyl-CoA dehydratase 4"
"497985","15415",-0.0470769162365591,0.0343499874045916,0.170528527886047,-0.114401654418963,0.020247821945845,8,0.328260837147929,"15415_497985","Hoxb7","Chr11  cM","Chr11:96177449-96180988(+)","homeobox B7","Hoxb7","Chr10 q26",NA,"homeo box B7"
"29492","18129",0.20483184446057,0.0924594897853877,0.0267347791887953,0.0236145744522617,0.386049114468879,8,0.12317006533933,"18129_29492","Notch2","Chr3  cM","Chr3:97920854-98057683(+)","notch 2","Notch2","Chr2 q34",NA,"notch receptor 2"
"171009","11474",-0.0288515442579257,0.054815742140871,0.598654193911819,-0.136288424639867,0.078585336124016,8,0.724486159871455,"11474_171009","Actn3","Chr19  cM","Chr19:4911244-4927937(-)","actinin alpha 3","Actn3","Chr1 q43",NA,"actinin alpha 3"
"364306","57271",0.0253724749693053,0.0339674817323637,0.455085488232525,-0.0412025658716498,0.0919475158102603,8,0.605344986279974,"57271_364306","Or4e2","Chr14  cM","Chr14:52687850-52688859(+)","olfactory receptor family 4 subfamily E member 2","Or4e2","Chr15 p14",NA,"olfactory receptor family 4 subfamily E member 5"
"290056","57269",-0.0449445315010212,0.0338355283003874,0.184071219335028,-0.111260948367666,0.0213718853656239,8,0.344542782216831,"57269_290056","Or4e5","Chr14  cM","Chr14:52727392-52733152(-)","olfactory receptor family 4 subfamily E member 5","Or4e5","Chr15 p14",NA,"olfactory receptor family 4 subfamily E member 14"
"290055","57270",-0.0486731189670808,0.0496507653520242,0.326933346770735,-0.145986830861897,0.0486405929277359,8,0.488686019686214,"57270_290055","Or4e1","Chr14  cM","Chr14:52700178-52704918(-)","olfactory receptor family 4 subfamily E member 1","Or4e1","Chr15 p14",NA,"olfactory receptor family 4 subfamily E member 2"
"362247","56407",-0.0013927568364217,0.0275572377635312,0.959691668739072,-0.05540395036635,0.0526184366935066,8,0.978518765949443,"56407_362247","Trpc4ap","Chr2  cM","Chr2:155476197-155534304(-)","transient receptor potential cation channel, subfamily C, member 4 associated protein","Trpc4ap","Chr3 q42",NA,"transient receptor potential cation channel, subfamily C, member 4 associated protein"
"171103","12531",-0.191791773622347,0.132611386527912,0.14810169048404,-0.451705315156973,0.0681217679122799,8,0.304102102283024,"12531_171103","Cdc25b","Chr2  cM","Chr2:131028869-131040417(+)","cell division cycle 25B","Cdc25b","Chr3 q36",NA,"cell division cycle 25B"
"171102","12530",0.12025260311229,0.0612638618651825,0.0496620278460483,0.00017764030269507,0.240327565921884,8,0.167424789147201,"12530_171102","Cdc25a","Chr9  cM","Chr9:109704647-109722963(+)","cell division cycle 25A","Cdc25a","Chr8 q32",NA,"cell division cycle 25A"
"307511","12532",0.0125175528167531,0.0435609217596373,0.773838683170756,-0.0728602849655032,0.0978953905990094,8,0.858532510500666,"12532_307511","Cdc25c","Chr18  cM","Chr18:34866046-34884586(-)","cell division cycle 25C","Cdc25c","Chr18 p12",NA,"cell division cycle 25C"
"171113","53619",-0.00155052606644837,0.036392203433743,0.966015615879375,-0.0728779341146396,0.0697768819817429,8,0.982003910927392,"53619_171113","Blcap","Chr2  cM","Chr2:157398282-157408281(-)","bladder cancer associated protein","Blcap","Chr3 q42",NA,"BLCAP, apoptosis inducing factor"
"50998","12812",-0.000830118515356028,0.0459737087282585,0.985593880144942,-0.0909369318584774,0.0892766948277653,8,0.992656573472586,"12812_50998","Coil","Chr11  cM","Chr11:88864761-88882439(+)","coilin","Coil","Chr10 q26",NA,"coilin"
"81751","19165",0.527230232423668,0.410622246838552,0.199149396601228,-0.277574582630809,1.33203504747815,8,0.360477385939352,"19165_81751","Psen2","Chr1  cM","Chr1:180054569-180091003(-)","presenilin 2","Psen2","Chr13 q26",NA,"presenilin 2"
"79257","12005",0.182043845216865,0.106536277069116,0.0874972997379561,-0.0267634208855829,0.390851111319312,8,0.223370784520667,"12005_79257","Axin1","Chr17  cM","Chr17:26357662-26414785(+)","axin 1","Axin1","Chr10 q12",NA,"axin 1"
"304947","18514",-0.180428594291103,0.0776940801687722,0.0202170424789714,-0.332706193233864,-0.0281509953483418,8,0.108381540241647,"18514_304947","Pbx1","Chr1  cM","Chr1:167946933-168259839(-)","pre B cell leukemia homeobox 1","Pbx1","Chr13 q24",NA,"PBX homeobox 1"
"406164","18515",-0.144783009794837,0.0660304896954642,0.0283312336329566,-0.27420039147949,-0.0153656281101844,8,0.12666549302118,"18515_406164","Pbx2","Chr17  cM","Chr17:34811233-34816374(+)","pre B cell leukemia homeobox 2","Pbx2","Chr20 p12",NA,"PBX homeobox 2"
"680486","13164",-0.130970671335057,0.0974048411028927,0.178754038710481,-0.321880651816574,0.059939309146459,8,0.338190550485027,"13164_680486","Dazl","Chr17  cM","Chr17:50586422-50600627(-)","deleted in azoospermia-like","Dazl","Chr9 q12",NA,"deleted in azoospermia-like"
"308766","17292",-0.00537473744773257,0.028373064593609,0.849755045031725,-0.0609849221822347,0.0502354472867696,8,0.908162813369814,"17292_308766","Mesp1","Chr7  cM","Chr7:79441989-79443338(-)","mesoderm posterior 1","Mesp1","Chr1 q31",NA,"mesoderm posterior bHLH transcription factor 1"
"293046","17293",-0.0990781666621855,0.0258013479945326,0.000123015075295737,-0.149647879484054,-0.0485084538403168,8,0.00666035231167143,"17293_293046","Mesp2","Chr7  cM","Chr7:79460475-79463179(+)","mesoderm posterior 2","Mesp2","Chr1 q31",NA,"mesoderm posterior bHLH transcription factor 2"
"24225","12064",0.0367722861262615,0.0848988282992934,0.66491984476634,-0.129626359670003,0.203170931922526,8,0.774420533487781,"12064_24225","Bdnf","Chr2  cM","Chr2:109505045-109557352(+)","brain derived neurotrophic factor","Bdnf","Chr3 q34",NA,"brain-derived neurotrophic factor"
"25661","14268",0.016794136561824,0.0765342438788329,0.826312788223015,-0.133210225024694,0.166798498148342,8,0.892496516254732,"14268_25661","Fn1","Chr1  cM","Chr1:71624679-71692359(-)","fibronectin 1","Fn1","Chr9 q33",NA,"fibronectin 1"
"64668","17195",-0.0284575776494089,0.0326751944293006,0.383796209368952,-0.0924997819186817,0.035584626619864,8,0.542555938984668,"17195_64668","Mbl2","Chr19  cM","Chr19:30210342-30217087(+)","mannose-binding lectin (protein C) 2","Mbl2","Chr1 q52",NA,"mannose binding lectin 2"
"25350","20390",-0.0011701942211366,0.0315887635416273,0.970449416420679,-0.063083033078878,0.0607426446366048,8,0.98395800919142,"20390_25350","Sftpd","Chr14  cM","Chr14:40894171-40907106(-)","surfactant associated protein D","Sftpd","Chr16 p14",NA,"surfactant protein D"
"24548","17194",-0.0343992971403341,0.0425651475890225,0.419000543825355,-0.11782545341145,0.0490268591307818,8,0.573082021221659,"17194_24548","Mbl1","Chr14  cM","Chr14:40873415-40881558(+)","mannose-binding lectin (protein A) 1","Mbl1","Chr16 p14",NA,"mannose binding lectin 1"
"81739","228139",-0.0311008085835996,0.0259597927857483,0.230902368394762,-0.0819810674897891,0.0197794503225898,8,0.39259139808788,"228139_81739","P2rx3","Chr2  cM","Chr2:84828927-84867806(-)","purinergic receptor P2X, ligand-gated ion channel, 3","P2rx3","Chr3 q24",NA,"purinergic receptor P2X 3"
"64456","233744",0.0169172211178871,0.0454160171421665,0.709524632132359,-0.0720965368020129,0.105930979037787,8,0.811222078832357,"233744_64456","Spon1","Chr7  cM","Chr7:113365235-113642605(+)","spondin 1, (f-spondin) extracellular matrix protein","Spon1","Chr1 q33",NA,"spondin 1"
"81507","12166",-0.0355640692216886,0.0450592957030142,0.429952674799853,-0.123878665968337,0.0527505275249597,8,0.583268526369449,"12166_81507","Bmpr1a","Chr14  cM","Chr14:34133018-34225335(-)","bone morphogenetic protein receptor, type 1A","Bmpr1a","Chr16 p15",NA,"bone morphogenetic protein receptor type 1A"
"25631","17127",0.119816305224158,0.0843789389678874,0.155613850569592,-0.0455633762066046,0.28519598665492,8,0.311610719686314,"17127_25631","Smad3","Chr9  cM","Chr9:63554049-63665276(-)","SMAD family member 3","Smad3","Chr8 q24",NA,"SMAD family member 3"
"26954","19744",0.172338930549696,0.145929650151114,0.237613575126755,-0.113677928023017,0.45835578912241,8,0.399575512644542,"19744_26954","Rheb","Chr5  cM","Chr5:25007821-25047359(-)","Ras homolog enriched in brain","Rheb","Chr4",NA,"Ras homolog, mTORC1 binding"
"359959","69159",-0.0676003775083554,0.0524648706457488,0.197576002433731,-0.170429634427576,0.0352288794108649,8,0.358866204638915,"69159_359959","Rhebl1","Chr15  cM","Chr15:98775659-98779424(-)","Ras homolog enriched in brain like 1","Rhebl1","Chr7",NA,"RHEB like 1"
"64637","15111",-0.0379994560306251,0.0304735551891137,0.212410339877137,-0.0977265266821816,0.0217276146209313,8,0.373728815210355,"15111_64637","Hand2","Chr8  cM","Chr8:57774018-57777552(+)","heart and neural crest derivatives expressed 2","Hand2","Chr16 p11",NA,"heart and neural crest derivatives expressed 2"
"282817","66824",0.690364298402596,0.255433020784508,0.0068774359260901,0.189724777202689,1.1910038196025,8,0.0673353189405163,"66824_282817","Pycard","Chr7  cM","Chr7:127590545-127593039(-)","PYD and CARD domain containing","Pycard","Chr1 q37",NA,"PYD and CARD domain containing"
"64322","223453",0.0918161319245405,0.0486668171243195,0.0592105105438637,-0.00356907688132281,0.187201340730404,8,0.18130152952354,"223453_64322","Dap","Chr15  cM","Chr15:31224531-31274484(+)","death-associated protein","Dap","Chr2 q23",NA,"death-associated protein"
"246756","71609",-0.0403538787879884,0.0389802328877594,0.300557052323881,-0.116753731356981,0.0360459737810039,8,0.463420708457974,"71609_246756","Tradd","Chr8  cM","Chr8:105985207-105991226(-)","TNFRSF1A-associated via death domain","Tradd","Chr19 q11",NA,"TNFRSF1A-associated via death domain"
"24887","12028",0.13815149099009,0.0731004533957063,0.0587732677621325,-0.00512276491904354,0.281425746899223,8,0.180500933569629,"12028_24887","Bax","Chr7  cM","Chr7:45111121-45116322(-)","BCL2-associated X protein","Bax","Chr1 q22",NA,"BCL2 associated X, apoptosis regulator"
"309444","30838",0.147514552978375,0.124974666650028,0.237858796144806,-0.0974312926355781,0.392460398592328,8,0.399771927448018,"30838_309444","Fbxw4","Chr19  cM","Chr19:45566693-45648751(-)","F-box and WD-40 domain protein 4","Fbxw4","Chr1 q54",NA,"F-box and WD repeat domain containing 4"
"155430","15214",-0.0270287296423913,0.0396249933205653,0.49516739611291,-0.10469228943834,0.0506348301535569,8,0.640227448278146,"15214_155430","Hey2","Chr10  cM","Chr10:30708355-30718779(-)","hairy/enhancer-of-split related with YRPW motif 2","Hey2","Chr1 p11",NA,"hes-related family bHLH transcription factor with YRPW motif 2"
"29175","13038",0.0742447366456415,0.0329234589464172,0.0241288741931066,0.0097159428641808,0.138773530427102,8,0.117799430319477,"13038_29175","Ctsk","Chr3  cM","Chr3:95406567-95416673(+)","cathepsin K","Ctsk","Chr2 q34",NA,"cathepsin K"
"307811","330836",-0.0537262854790688,0.0319577235962657,0.0927303891956444,-0.116362272755635,0.00890970179749777,8,0.231035609004688,"330836_307811","Slc7a6","Chr8  cM","Chr8:106895489-106925338(+)","solute carrier family 7 (cationic amino acid transporter, y+ system), member 6","Slc7a6","Chr19 q12",NA,"solute carrier family 7 member 6"
"688634","54169",-0.174600521959751,0.0878187032961858,0.0467903604539044,-0.346722017589284,-0.00247902633021796,8,0.162917308782105,"54169_688634","Kat6b","Chr14  cM","Chr14:21549284-21722546(+)","K(lysine) acetyltransferase 6B","Kat6b","Chr15 p16",NA,"lysine acetyltransferase 6B"
"291999","66894",0.118336137347122,0.0398972859090416,0.00301681131158021,0.0401388938845031,0.196533380809741,8,0.0455738852571336,"66894_291999","Wwp2","Chr8  cM","Chr8:108162997-108285227(+)","WW domain containing E3 ubiquitin protein ligase 2","Wwp2","Chr19 q12",NA,"WW domain containing E3 ubiquitin protein ligase 2"
"156726","12399",0.178016868061409,0.123087841846716,0.148104641456609,-0.063230868892916,0.419264605015734,8,0.304102102283024,"12399_156726","Runx3","Chr4  cM","Chr4:134847963-134905301(+)","runt related transcription factor 3","Runx3","Chr5 q36",NA,"RUNX family transcription factor 3"
